id,applies_to_nation_input,applies_to_nation_output,reason
a77409a4-80b0-4521-a1f4-6d16a530ecd5,false,false,"This document pertains to specific planning appeals in England and does not apply to Scotland, as planning legislation and processes differ significantly between the two nations."
4b888122-b084-47db-9e9a-4525a9d67419,false,false,"This document specifically refers to DROs (Debt Relief Orders) in England and Wales only, and does not mention Scotland, where different insolvency laws and procedures apply."
5cbda5a3-16b6-44bd-b8c8-498e320be958,false,false,"This document pertains specifically to environmental permitting regulations that apply only in England and Wales, and does not include provisions for Scotland."
fb93fbec-c2d5-4fda-b377-6dfa5eb22f20,false,true,"The Environmental Improvement Plan is a UK-wide initiative that addresses environmental concerns relevant to all nations, including Scotland. Although Scotland has its own environmental policies and governance under the devolved government, the issues of climate change, biodiversity loss, and pollution impacts Scotland's environment, making it relevant for inclusion in the broader UK framework."
b8612ccb-4b13-4440-bc54-c446773839e7,false,false,"The document does not specify any legislative or regulatory differences that would indicate its relevance to Scotland, nor does it mention any Scottish-specific provisions."
789ef8cd-afa5-47c7-8a32-4721e3bfa77f,true,true,"This document pertains to animal health regulations regarding movement licenses, which are applicable across the UK including Scotland. Scottish regulations align with these standards for the control of avian diseases, particularly bird flu."
22e787c8-3a27-4a4d-8ed3-7412c0ba4d2d,false,false,"The statutory framework for biodiversity net gain is specific to England, under legislation such as the Town and Country Planning Act 1990 and the Environment Act 2021. Scotland has its own distinct environmental legislation and planning framework that does not align with this framework."
bef52e22-8703-4eea-8fd3-35ce7054b205,false,false,"This document specifically pertains to the Environmental Agency's regulations in England and Wales, and does not apply to Scotland, which operates under separate environmental legislation."
7fdc5b4c-d41d-4876-b975-d93c5161a70d,false,false,"This document pertains specifically to the functions of regulators in England and does not apply to Scotland, which has its separate regulatory framework for social housing and building safety."
69460b6d-9b4b-4845-b4f0-7ac90504abe5,false,false,"This document pertains specifically to legal procedures under English law, and does not apply to Scotland, which has a distinct legal system and processes."
3a13c300-9966-4434-ab84-1c67609b199a,false,false,"This document relates to the Justice and Security Act 2013, which is specific to England and Wales. It does not apply to Scotland, as legal procedures and legislative matters are devolved to the Scottish Parliament."
ad4af918-aa20-4c4e-92c4-e5a19e069c66,false,false,"This publication specifically refers to the prison performance metrics managed by the Ministry of Justice, which oversees prisons in England and Wales. Therefore, it does not apply to Scotland, which has its own legal and prison system."
5837ff5e-5bfa-4ede-852a-ce9855ddce98,false,false,"This document pertains to regulations enforced by the Environment Agency in England, indicating that it does not apply to Scotland, which has its own regulatory body, the Scottish Environment Protection Agency (SEPA)."
37077fb6-3a9e-4b52-b6bb-79f3d5976ceb,true,true,"The report pertains to livestock and agricultural data, which are relevant to Scotland's farming industry and agricultural practices, thus making it applicable."
e37a7a02-d443-487f-ae61-8f21da1898e2,false,false,"This document pertains specifically to the Teachers' Disciplinary (England) Regulations 2012, which apply only to England and do not extend to Scotland or other UK nations."
247a3ceb-ce22-4974-b6bb-c4581599e276,false,false,"This document pertains primarily to England's education funding processes and regulations, and it does not indicate applicability to Scotland, as education funding and policy are devolved matters in Scotland."
fa6a04f2-d180-49d2-b199-3876c7ff4764,false,false,"This planning application pertains to a site in Bristol, England, and is managed under the local authority regulations applicable in England. It does not apply to Scotland."
b1ea1278-28af-4cbe-b484-e84c5d3cbe47,true,false,"The document specifically discusses Universal Credit, which is a reserved matter in the UK and is applied uniformly across England, Wales, Scotland, and Northern Ireland. However, it does not provide Scotland-specific data or context, rendering it not directly applicable to Scotland's specific framework for welfare or benefit statistics."
2f37f6c2-f31c-4146-ba77-a12f3d637761,false,true,"Bu metin, NHS servikal taramasıyla ilgili olduğundan, Birleşik Krallık'ın özellikle İngiltere ve İskoçya'da geçerlidir. İskoçya, NHS hizmetlerini kendi düzenlemeleriyle sunarak, tarama programlarından faydalanan kadın ve bireyleri kapsamaktadır."
082044c9-c650-42c0-938c-43af006e2841,false,true,"This document provides information on the shingles vaccination that is relevant for adults with learning disabilities across the UK, including Scotland, where public health initiatives encompass vaccination programs. Therefore, it applies to Scotland as part of the wider UK healthcare framework."
38a5c6e8-4619-40c7-8cba-dada58e8a16d,false,false,"This document primarily addresses charity governance and donation management, which is regulated under UK-wide charity law applicable to England and Wales. Scotland has its own distinct charity law framework and regulatory body, meaning this guidance is not applicable there."
0fad70d7-547e-4bfe-8cb5-5d41c5c94ff0,false,false,"The Equality Act 2010 and its associated regulations apply primarily to England, Wales, and Northern Ireland. Scotland has its own legislation regarding equality and employment, and is not subject to the same requirements under this act."
c88c41a9-c05f-4afa-8461-98678394d9e6,false,false,The statement does not provide specific information about applicability to Scotland or any other UK nation. It is a general remark regarding access without geographical context.
0360ccde-8393-41d8-8931-df4c361b83ce,false,false,"This document pertains specifically to England and the Teachers' Disciplinary Regulations that apply there. It does not reference or indicate any application to Scotland, which has its own separate education policies and procedures."
7eb3fa17-1276-462b-bc21-d5d3034437f0,false,false,"The document primarily discusses methane emissions from landfills, a topic more relevant to environmental policy and regulation in England, Wales, and Northern Ireland. Scotland has separate environmental regulations and policies, which may not align directly with this document's focus."
72353d66-d7e4-4bc6-a848-654b240a4dfd,false,false,"The Environment Agency operates primarily in England. Therefore, the document does not apply to Scotland, which has its own regulatory body, the Scottish Environment Protection Agency (SEPA), for environmental matters."
fc87b2c0-872d-402b-a76c-23868fa10080,false,false,"This document concerns the Post Office (Horizon System) Offences Act 2024, which specifically addresses convictions imposed in England and Wales. Convictions in Scotland are not covered by this Act and fall under separate legislation."
e61be53b-11e0-425f-9495-c97e7cca755c,false,false,This document focuses on rural flood resilience initiatives in England specifically and does not address issues or partnerships relevant to Scotland.
dfc03882-4e40-49f9-a068-4f859f9a3706,false,false,"This document does not specifically reference policies or laws that are unique to Scotland, and therefore it is not applicable to Scotland."
4de45dcd-e949-4b91-b7d1-bb7b3c1de037,false,false,"This document pertains to the Environmental Permitting (England and Wales) Regulations 2016, and therefore, it does not apply to Scotland, which has its own distinct regulatory framework for environmental permits."
b00a1c58-4eed-4d26-8ee2-4b57025ba22e,false,false,"This document discusses UK-wide initiatives and governance regarding data security, which do not specifically mention or apply to any distinct policies or regulations in Scotland."
b6d9acdd-cf04-4eff-9380-0e9778818d5d,false,false,"This document pertains to the Environment Agency, which operates primarily in England. It does not apply to Scotland as water management is overseen by the Scottish Environment Protection Agency (SEPA) in Scotland."
fba5b58e-b122-46db-92c2-9d0b9ca543c5,false,false,"This document pertains specifically to the Environmental Permitting Regulations in England and Wales, and does not apply to Scotland, which has its own distinct environmental regulations and permitting processes."
7fafcec2-9ede-4326-a215-3c0ed21a52e5,false,false,"This document specifically discusses student support for applicants and students in Northern Ireland and does not provide information or statistics relevant to Scotland. Therefore, it does not apply to Scotland."
bb8cfa4c-a752-406f-800d-e0d167241081,false,false,"The Social Housing Decarbonisation Fund (SHDF) is a UK Government initiative primarily focused on England. It does not include specific provisions or applicability for Scotland, which has separate regulations and funding mechanisms for social housing and energy efficiency measures."
235f844a-703f-434d-952a-74e330d399ad,false,false,"This document pertains specifically to the Environment Agency, which governs matters in England. It does not apply to Scotland as it has its own environmental authority, the Scottish Environment Protection Agency (SEPA), that manages similar issues."
d86470e3-34db-4bc1-8877-a77f25255fc0,true,true,"This document discusses elements of disability services and British Sign Language (BSL) that may also impact Scotland, particularly in relation to accessibility and employment for Deaf individuals, which resonates with Scotland's commitments to inclusive practices."
416ec820-9b8d-4c62-b6a8-a410a5571436,false,false,"The document specifically pertains to the statistics and operations of the probation service in England and Wales, and does not include data or governance related to Scotland."
83c3178a-a72e-4f76-9b33-5fbb8e2530a5,false,false,"This document only pertains to the Environmental Permitting (England and Wales) Regulations 2016, which do not apply to Scotland. Environmental legislation in Scotland is governed by different regulations and is managed by the Scottish Environment Protection Agency (SEPA)."
1fca77c4-8fba-406d-af59-b0b918eac4d8,false,false,"This document pertains specifically to environmental permitting under the regulations applicable in England and Wales, and does not apply to Scotland."
351c6f5c-ec9a-40dd-8e53-74948fc97527,false,false,"This document specifically pertains to the Environmental Permitting (England and Wales) Regulations 2016, which do not apply to Scotland. Scotland has its own environmental regulatory framework and authority, separate from those of England and Wales."
6d19f2a8-3e44-4b21-a62e-0a79765b2aa8,false,false,"This document pertains strictly to local authorities in England and does not include provisions for Scotland, as it references legislation and funding specific to England's adult social care system."
4cb950e6-6f30-43ae-974f-722e867b1649,false,false,"This document specifically addresses initiatives and policies related to the Forestry Commission in England, and does not mention any applicability or relevance to Scotland or other UK nations."
4f9ca507-7f56-47eb-af4f-37f374168888,false,false,"This document pertains specifically to the Environment Agency, which operates in England. It does not apply to Scotland, where environmental matters are managed by the Scottish Environment Protection Agency (SEPA) under separate regulations."
500a2d47-9eb5-4bca-9e6a-760fedc2aefc,false,false,"The document specifically discusses data related to Patients, General Practitioners, and GP Practices in Northern Ireland. Therefore, it does not apply to Scotland."
4dc94201-e9a3-4512-92c8-778969e0534a,false,false,"This document specifically relates to the Environment Agency's operations in England only, and does not apply to Scotland, as Scotland has its own environmental regulatory framework and agency."
a1bc0cc4-51bb-4c44-b3e3-7652bdac47d0,false,false,"This document primarily discusses data and indicators specific to England, particularly referencing the GP Patient Survey and health profiles based on NHS data, which do not apply to Scotland or consider its distinct healthcare system."
fdbd5b81-03a6-475b-bf76-5af42d4453bf,false,false,"This document pertains specifically to the Environment Agency, which operates in England only. Similar functions in Scotland are carried out by the Scottish Environment Protection Agency (SEPA), so this document does not apply to Scotland."
9fecd25d-598c-4746-b122-965c423c90ce,false,false,"This document relates to the Environment Agency, which operates solely in England. Therefore, it does not apply to Scotland, which has its own environmental regulatory framework."
858490b2-f538-498f-9d8f-2eaf3a2c25b9,false,false,"The document specifically pertains to local authority revenue expenditure and financing, which is a matter mainly of concern at the local government level in England and Wales, and does not directly mention Scotland's local authorities or its financial frameworks."
e34f65ae-5c73-4971-aa8c-4767895cd97e,false,false,"The document pertains specifically to Health and Social Care (HSC) vacancies, which are primarily relevant to Northern Ireland. It does not apply to Scotland as health and social care services operate under different frameworks and regulations."
fee36e84-ce19-4ca2-8032-f8486ef9f912,false,false,"The document specifically discusses the government's response in conjunction with NHS England and the Care Quality Commission, which operate primarily in England. It does not reference or address mental health inpatient settings in Scotland, indicating that it does not apply to Scotland."
0ad4575a-30ce-4b92-b329-87f053192280,false,false,"This document primarily pertains to planning and infrastructure matters, which are devolved issues handled differently across the UK. The specific legal and regulatory framework for solar farms in Scotland is separate from that of England, where the report originates."
5a280572-01a6-4e2a-a70f-b071ee1bcef8,false,false,"This document pertains specifically to the Environmental Permitting Regulations for England and Wales, and does not apply to Scotland, which has separate environmental regulatory frameworks."
42a4979b-a64b-44c6-adc5-6530c9853c7a,false,false,"This document specifically pertains to the Environment Agency, which operates in England only. It does not apply to Scotland, as environmental regulation is managed differently under separate devolved authorities."
13357cac-7c6e-4484-bcda-85ffde6653de,false,false,"This document pertains specifically to England and Wales, as it references the Environmental Permitting (England and Wales) Regulations 2016, which do not apply to Scotland."
ba76cd45-79d1-461d-8485-b9d021be00a8,false,false,"This document focuses on unpaid work as a sentencing option in England and does not pertain to Scotland, where distinct legal processes and sentencing frameworks exist."
9190c4d3-1ac6-4598-9322-5106b266ab90,false,false,"This document is specific to the Environment Agency, which operates in England. It does not apply to Scotland, as Scotland has its own environmental regulatory body, the Scottish Environment Protection Agency (SEPA), which manages similar functions."
b4e71a3d-2fc0-4b18-9b93-e95f7e26c622,false,false,"The document outlines policies specific to the Ministry of Justice in England and Wales, focusing on judicial office holders, which does not extend to the unique legal frameworks and judicial systems in Scotland."
771725ad-76ad-43e3-a74c-73b8262f1d32,false,false,"This document pertains to a planning application and decision relevant to England, as it describes infrastructure development typical under English planning law and regulations."
45a5799e-30df-4283-96b6-962037c5802a,false,false,"The document relates to an application for a water abstraction licence made to the Environment Agency, which is specific to England. It references specific locations and regulations that apply only within England and does not pertain to Scottish water management or law."
9328670c-d2c7-439a-a33a-a79d6678489e,false,false,"This document pertains specifically to applications under the Environmental Permitting Regulations 2016, which apply only to England and Wales. It does not apply to Scotland, as Scotland has its own separate environmental permitting regulations and governing bodies."
91cc2e93-9775-46a7-8295-2b634d6f7130,false,false,"The GRADE data sharing project specifically pertains to educational data systems in England and does not include data or frameworks relevant to Scotland's educational system, which operates independently."
5073ecf9-23ff-454b-9cd1-d4a787088be0,false,false,"This document pertains specifically to the Environmental Permitting (England and Wales) Regulations, which do not apply to Scotland as it operates under different environmental regulations."
cd74ac67-7b8f-4aba-8a62-38cf12d7edcb,false,false,"This report specifically pertains to England and mentions regulations and monitoring related to English rivers and estuaries. Scotland has its own separate legislative and environmental monitoring frameworks, and therefore this report does not apply to Scotland."
cfde7ef5-47ca-432c-93e7-4d84fb4b2349,false,false,"The document pertains specifically to environmental permitting under regulations applicable solely to England and Wales, and does not relate to Scottish regulations or authorities."
d2986e22-5ee1-43f7-badf-7dbb3beeeb8b,false,false,This document relates to building safety remediation specific to England and does not include provisions or details applicable to the building safety regulations or enforcement actions in Scotland.
d758defd-d097-47c1-af4c-bb9982505f36,false,false,"The planning application pertains specifically to a site in Bristol, England. Therefore, it does not apply to Scotland as planning regulations and procedures are distinct to each nation within the UK."
1dc26894-3460-4f28-bf41-e90be7f32cc8,false,false,"This document pertains specifically to the Environmental Permitting (England and Wales) Regulations 2016, and does not apply to Scotland, which has its own separate regulatory framework for environmental permits."
ced85597-41f8-40f5-a291-1da74374062a,false,false,This document specifically refers to attainment statistics for pupils in schools in England and does not include information or data relevant to Scotland.
c2974167-2031-42e4-8fd4-d84681c7422e,false,false,"This document primarily addresses aspects of healthcare administration and vaccine distribution, which are typically managed differently across the UK nations, particularly in Scotland where healthcare is devolved. Therefore, the specific content may not apply uniformly to Scotland."
50752786-1ccf-470d-843e-9d32c6e74b7a,false,false,"This document pertains specifically to the Environmental Permitting (England and Wales) Regulations 2016, which only apply to England and Wales. Scotland has its own separate environmental regulatory framework."
93401ff1-11d3-40ad-8a8e-af3aa79832d4,false,false,"This document concerns the Environment Agency, which operates in England only. Therefore, it does not apply to Scotland."
248a6b88-621b-4500-b966-9ab9d78d0cf2,false,false,"This document pertains to a permit issued by the Environment Agency, which regulates environmental matters in England. It does not apply to Scotland as environmental regulation is managed by the Scottish Environment Protection Agency (SEPA) in that nation."
55ba49d1-1f93-448c-99f6-6fff1039ede4,false,false,"This document pertains primarily to the operational and procedural matters of the UK Ministry of Justice and associated organizations, which operate mainly in England and Wales. It does not address issues specific to Scotland or involve Scottish authorities."
4e036101-18de-4dbc-b678-f7deed3d6ad3,false,false,"This document pertains specifically to environmental permitting under regulations that apply only to England and Wales, thereby excluding Scotland."
45c567c9-7eed-403a-beb9-0567db9de536,false,false,"The document pertains specifically to the Environmental Permitting (England and Wales) Regulations 2016, which do not apply to Scotland, as it has separate environmental legislation and regulatory bodies."
78d37b50-3e09-4ee2-b560-a884e59f559a,false,true,"The definition of 'children in need' is based on the Children Act 1989, which is applicable to England and Wales. However, Scotland has its own legislation regarding child welfare and protection, which makes this document not applicable to Scotland."
ca59646f-4e31-4801-9837-1490e04d2df6,true,false,"This document pertains specifically to the Department for Work and Pensions and Child Maintenance Group, which operate within England and does not have direct applicability or governance in Scotland."
f0026097-11cf-4dd0-91d4-7df133e5f393,false,false,"This document pertains to the Education Secretary for England and discusses matters specifically relevant to the education system in England, and does not apply to Scotland or other UK nations."
46153646-cba3-4b92-8965-634cace43a7a,false,false,"This document pertains to the Environment Agency, which operates in England. It does not apply to Scotland as Scotland has its own environmental regulatory body, the Scottish Environment Protection Agency (SEPA), responsible for similar matters."
579ca1b6-6764-4c74-b47a-9de2d323da99,false,false,"This document pertains specifically to Westward Housing Group Limited, which operates in South West England. There is no mention of any operations or regulations that apply specifically to Scotland."
f7357e0b-5f48-4e2f-9d44-65c9a2f0f165,false,true,"The document applies to Scotland because it mentions that similar responsibilities for the Deposit Return Scheme (DRS) will apply there, and notes that the Scottish Government will introduce separate legislation for the scheme."
c4e2ddba-435d-4ed1-b566-148dedb517c0,true,true,"The document discusses the processing of personal data related to veterinary and food safety roles, which are applicable in Scotland as part of the devolved agricultural and public health responsibilities. The cooperation with the Scottish Government indicates its relevance."
a2d4323c-bf0f-49ec-8d83-f51f709b71e7,true,false,"This document pertains to an internal process related to the CAC (Central Arbitration Committee) and does not specifically address legislation or policies applicable to Scotland. It primarily deals with procedures that may be relevant in England and potentially Wales, but Scotland has its own legal and arbitration framework."
87c254b3-5a40-4e1c-8761-e46d3e03b8e3,true,false,"The document pertains to changes specifically within the benefit system managed by the Department for Work and Pensions (DWP), which is responsible for England, Wales, and Northern Ireland. Scotland has its own devolved welfare system and benefits administration, making the content of this document not directly applicable to Scotland."
91d47623-6b58-4dbd-a87d-3eabef1c0fa5,false,false,"The document specifically focuses on influenza vaccine uptake among school-aged children in England, and does not address or mention regulations, data, or health policies in Scotland."
268a1397-6f1e-498c-a519-20dd7b000a11,true,true,"The Capacity Market operates across Great Britain, which includes Scotland. As energy policy and security of supply are devolved matters, changes in the Capacity Market may impact Scotland's energy landscape, requiring consideration of the local context and regulations."
46dfaab8-91ad-42da-9a1c-0c272eae9727,false,false,"This document specifically pertains to the stock and rents of social housing in England, as regulated by the Regulator of Social Housing, and does not include data or regulations relevant to Scotland's housing framework."
88faaba5-c18f-42e1-b6c2-38dc62bc5c71,false,false,"This document specifically pertains to the Environment Agency, which operates exclusively in England. Therefore, it does not apply to Scotland."
7dc430f8-72ed-4b7f-a3f4-d238c8ac3d41,false,true,"The Forestry Commission operates in Scotland and collaborates on forestry initiatives, making this educational program relevant for students in Scotland as well as the rest of the UK."
690cede6-deb9-47d0-923f-a1171288e10c,false,false,"The document exclusively reports on agricultural indicators and assessments specific to England, with no mention of Scotland's agricultural policies, practices, or data. Therefore, it does not apply to Scotland."
f66df372-5205-476f-9689-2c6d91e92a32,false,false,"This document does not reference any specific policies or regulations that apply to Scotland, focusing instead on bodies and roles within Ofqual and the Department for Education, which are primarily relevant to England."
f916bd8c-2338-423f-9e27-8f0aadfef54d,false,false,"This document pertains specifically to the Environment Agency, which operates in England and does not cover Scotland, as it has its own environmental regulatory body, the Scottish Environment Protection Agency (SEPA)."
e5ef8b55-3276-47e4-945e-73e0ea822f6b,false,false,"The Environment Agency is an organization specific to England, and its regulations and public consultation processes do not apply to Scotland, which has its own separate regulatory framework, primarily managed by the Scottish Environment Protection Agency (SEPA)."
b07afaf7-fba3-4a83-ae7b-c1cf11cf7965,false,false,"This document pertains to England as it specifically references the Environment Agency, which operates solely in England. It does not apply to Scotland, where separate regulations and a different agency, the Scottish Environment Protection Agency (SEPA), manage environmental issues."
fe70e336-bcee-40eb-8a4a-2fdde185b26c,false,false,"This document pertains to post-16 education and training statistics in England and does not include specific data or applicability for Scotland, which has its own distinct education system and reporting structures."
55d59cdd-b6c0-4ad8-a58b-9c042dae69c6,false,false,"This document pertains specifically to the local authority of Brighton and Hove City Council, which is located in England. It does not apply to Scotland as it is governed by different education regulations and systems."
163d4a91-441a-41e3-a30b-4899cf837986,false,false,"The document pertains specifically to the Environment Agency in England and Wales, which suggests it does not apply to Scotland, where environmental permitting is handled by the Scottish Environment Protection Agency (SEPA)."
fd7c1ab2-ddaa-42e2-a326-fc0d473d51a8,false,false,"The document specifically pertains to environmental noise regulation and mapping in England, as managed by Defra (the Department for Environment, Food & Rural Affairs). Scotland has its own distinct environmental regulations and frameworks, and this document does not apply to Scotland."
6163ae57-24a1-4e19-9da9-a84c360d994b,false,false,This document pertains specifically to environmental permitting regulations in England and Wales and does not apply to Scotland. Scotland has its own separate environmental regulations and governing bodies.
23bbaa5c-a9ad-4497-ab06-bca0b4cfb020,false,false,"The Litigation Funding Agreements (Enforceability) Bill explicitly states that it will apply to England and Wales only, therefore it does not apply to Scotland."
1972b04d-f566-4dd6-bd94-8c78e8182fdf,false,false,"This document pertains to the Environment Agency, which operates in England only. The regulatory framework for environmental matters, including public consultations on permits, differs in Scotland, where it is managed by the Scottish Environment Protection Agency (SEPA)."
edb28cba-6d79-4342-9382-89c65d680de1,false,false,"This document specifically references the Environment Agency, which operates in England only. Therefore, it does not apply to Scotland, where decisions on environmental matters fall under the Scottish Environment Protection Agency (SEPA)."
9dc88516-f9f1-41c6-97b0-c6d7ccfe2c8a,false,true,"This document applies to Scotland as it provides information relevant to health and social care (HSC) vacancies which are pertinent to recruitment efforts across various regions, including Scotland, as part of the broader UK health system."
d4b74d4b-42db-4c3a-8970-7d3593aca577,false,false,"This document pertains to a charity registered in England and addresses governance issues under the Charities Act 2011, which is specific to England and Wales. It does not apply to Scotland, which has its own charity regulatory framework under the Office of the Scottish Charity Regulator (OSCR)."
