id,applies_to_nation_input,applies_to_nation_output,reason
04052be0-6899-4c9c-b779-d2b80753c138,false,false,"This document pertains specifically to the Environment Agency's activities in England related to environmental permit applications. Therefore, it does not apply to Scotland, as environmental regulation is managed by separate authorities there."
0334afc2-fb26-439c-a28d-99030cc57009,false,false,"This document pertains to the Environment Agency and is relevant to England only, as environmental permitting and regulations are not managed by the Environment Agency in Scotland."
022bf757-7192-4ac2-8f8a-207999d3ffbe,false,false,"This document pertains to an environmental permit application processed by the Environment Agency, which operates in England and Wales. It does not apply to Scotland, as environmental permitting in Scotland is managed by the Scottish Environment Protection Agency (SEPA), under different regulations."
009fa876-4cd0-40cd-b3cd-2023460e11b1,false,false,"This document specifically relates to the Teachers' Pension Scheme in England and does not apply to Scotland, which has a separate teachers' pension scheme managed by the Scottish Government."
01297400-f487-435c-8629-1059ac44160d,false,false,"This document pertains to an environmental permit issued by the Environment Agency in England, and therefore does not apply to Scotland, which has its own regulatory body for environmental permits."
02032c11-748a-4c2a-a788-6d5123bf5eee,false,false,"The document specifically pertains to Northern Ireland and relates to regulations under the Police and Criminal Evidence (Northern Ireland) Order. It does not apply to Scotland, as Scotland has its own distinct legal system and legislative framework."
0130bf8f-33b5-4470-87a7-0ab42bc0a4e0,false,false,"The report focuses on youth justice services in England and Wales, and does not include specific references or implications for Scotland's distinct legal and youth justice systems."
03975f98-b98c-43a9-8c6b-889405df27ce,false,true,"The NHS Pension Scheme operates across the UK, including Scotland, where NHS staff are also members of the pension scheme. Therefore, this report is relevant to Scotland as it outlines management and benefits applicable to NHS employees in that nation."
01f74b39-903d-4896-b057-d1ff01353827,false,false,"This document relates primarily to HM Land Registry, which operates in England and Wales. It does not cover financial statements or regulations specific to Scotland, as land registration in Scotland is governed by different laws and managed by the Registers of Scotland."
0080275c-3110-4328-83f5-d23cc3d674f6,false,false,"This document specifically pertains to the further education sector in Northern Ireland, and does not apply to Scotland."
0394319c-f5e5-4938-8147-280c93f68b3c,false,false,"This document pertains specifically to healthcare governance in England, as indicated by references to NHS England (NHSE) and the Department of Health and Social Care (DHSC). Therefore, it does not apply to Scotland, which has its own separate healthcare system and governance structures."
00268e48-c55b-49e2-8475-6d76c94197db,false,false,"This document pertains specifically to the activities regulated by the Environment Agency in England, and does not apply to Scotland. In Scotland, environmental permits are managed by the Scottish Environment Protection Agency (SEPA)."
02d81b03-aed7-4050-8062-bd3feb09a02e,false,false,"This document specifically pertains to issues related to Patau's syndrome in the context of prenatal care as provided by health services in England. Therefore, it does not apply to Scotland, which has its own distinct healthcare system and protocols."
043c6788-e423-4869-83d7-a0571ff59824,false,false,"The document specifically focuses on Universal Credit statistics and characteristics of claimants in Northern Ireland, and does not apply to Scotland."
01866245-090b-4096-8067-d65e29e9c2fb,false,false,"This document pertains to an environmental permit application regulated by the Environment Agency, which applies to England only. It does not apply to Scotland, as environmental regulation is managed by separate authorities in Scotland."
04e4bdd8-000b-4025-a0be-b3c5e1984601,false,false,"The Integrated Urgent Care Aggregate Data Collection (IUC ADC) primarily pertains to NHS services in England, and does not cover healthcare policy or services specific to Scotland, which operates under a separate healthcare system."
02bcbdcf-3745-43a1-ad8b-d5bd19f5b7eb,false,false,"This document pertains to the Environment Agency, which oversees environmental management in England. It does not apply to Scotland, as Scotland has its own environmental agency and separate regulations regarding water abstraction and impoundment."
025421b1-1426-4012-8249-6702135e5f92,false,false,"This document pertains specifically to Ofqual, the qualifications regulator for England. Ofqual does not have jurisdiction over Scotland, where qualifications are regulated by the Scottish Qualifications Authority (SQA). Therefore, the contents of this report do not apply to Scotland."
03af7aa9-1746-4aba-8527-9579f3741681,true,false,"This document specifically addresses regulations and requirements regarding the disapplication of the EU Falsified Medicines Directive in Northern Ireland and does not pertain to Scotland, which follows different regulations under the UK legal framework."
049503c6-4fd0-46bc-a7f4-c5040a9e65b0,false,false,"This report specifically discusses the Tenant Satisfaction Measures related to registered landlords with a focus on England, and does not extend to Scotland's housing regulatory framework or tenant satisfaction measures."
04c4f309-49b2-4785-864c-944ca1dc113e,false,false,"The document pertains specifically to environmental permit applications governed by the Environmental Permitting (England and Wales) Regulations, which do not apply in Scotland."
03b8be02-8ebe-46b1-b483-dc82ac818b43,false,false,"The document focuses on England-specific housing programs, funding mechanisms, and planning agreements, which are not applicable to Scotland, as housing policy and funding are devolved to the Scottish Government."
0179a59c-b447-4c3f-8177-4ec0cfabd2d8,false,false,This document pertains specifically to employment vacancies notified to the Department for Communities in Northern Ireland (DfC). It does not apply to Scotland as it is not related to any Scottish department or employment data.
023c9a3e-87da-4475-b98d-32626050bd8a,true,false,"This document specifically focuses on statistics related to the Energy Company Obligation (ECO) and the Green Deal schemes, which are applicable only in England and Wales. Scotland has its own energy efficiency programs and policies, and therefore, this release does not apply to Scotland."
02c9d98d-9687-4cb1-a8dc-e3bf2372d35a,false,false,"This document specifically pertains to Arts Council England, which operates exclusively within England. It does not apply to Scotland, as Creative Scotland is the body responsible for arts funding and oversight in that nation."
0008d794-dc56-4d47-a239-cb24597c16d3,false,false,"This document pertains specifically to an environmental permit application governed by the Environmental Permitting (England and Wales) Regulations 2016, which does not apply to Scotland."
004b85bc-9237-47cc-8fd4-a188abc24d0e,false,false,"This document pertains to the Environment Agency's procedures in England regarding environmental permit applications. It does not apply to Scotland, as environmental regulation is managed by the Scottish Environment Protection Agency (SEPA) in that nation."
01f9f870-257b-47c9-9cef-9d5db488cb0a,false,false,"This document pertains specifically to England's health and care management systems, particularly regarding NHS trusts and regulatory frameworks established under the Health and Care Act 2022, which does not extend to Scotland, as healthcare policy is devolved."
0454a079-197d-41a5-85aa-6097c5a29457,false,false,"This document focuses specifically on the water situation in north-west England, which includes regions such as Cumbria, Lancashire, Greater Manchester, Merseyside, and Cheshire. It does not address conditions or policy relevant to Scotland."
049a8878-ffd9-42df-9486-87cd863834e9,false,false,"This document pertains specifically to environmental permitting under the regulations applicable in England and Wales, and therefore does not apply to Scotland, which has its own regulatory framework for environmental permits."
034107af-a159-48ad-8259-e99b2e20423b,false,false,"The content specifically relates to NHS cancer screening procedures, which are administered differently in Scotland than in the rest of the UK. Therefore, this document does not apply to Scotland."
04e4cf6e-97c8-44d5-ba95-b74c8bfe2f66,false,false,"The inquiry pertains to a charity registered in England and Wales, and does not apply to Scotland."
030bf4be-9049-41fb-91e0-6a4fe4d4a6b3,true,true,"This document applies to Scotland as it mentions the processing of personal data under the Dangerous Dogs (Compensation and Exemption Schemes) Order 1991, which is specifically applicable to Scotland. Additionally, Defra processes applications from individuals in Scotland and Wales on behalf of the respective governments."
025da249-7afe-4f4e-a86e-c5cbd94d9419,false,false,"This document pertains to environmental permit applications governed by the Environment Agency, which is specific to England. Therefore, it does not apply to Scotland, where environmental regulations are managed by the Scottish Environment Protection Agency."
01d508d6-1be3-436b-892a-f0d94909c4b6,true,true,"The statistic regards retail sales across Great Britain, which includes England, Scotland, and Wales. The data collected affects economic understanding and decision-making within all these nations."
00285219-b435-4980-99a3-71f289040ca1,false,false,"This document pertains to apprenticeship assessments governed by UK-wide educational regulations, which primarily apply to England. Scotland has its own distinct apprenticeship system and regulatory bodies, making this guidance not applicable to Scotland."
0080b2db-6e7e-4ed3-b484-8955375d2753,false,false,The document specifically relates to anti-social behaviour incidents in Northern Ireland and does not pertain to Scotland.
0009e269-32f5-4470-b3cb-5b3d00153984,false,false,The document specifically discusses HIV testing in community settings only within England and does not mention Scotland or any other nations of the UK.
02e6fa5b-04da-4905-a973-64cf73576e5f,false,false,"This document pertains to an environmental permit issued by the Environment Agency for an installation in Lowestoft, England. Therefore, it does not apply to Scotland as environmental regulations are managed by separate authorities in different UK nations."
021eb4a2-dcbc-480b-8e80-bf593cf8113f,false,false,"This document pertains to water abstraction regulation in England, specifically managed by the Environment Agency, which does not apply to Scotland. Water regulations in Scotland are governed by separate legislation and bodies."
00127d99-0f39-496d-b344-e323c8802654,false,false,"The document specifically mentions deaths registered in England and Wales, indicating that it does not apply to Scotland, which has its own separate system for recording and reporting deaths."
042d6f36-8917-4f58-8fe4-9f936b564a75,false,false,"This document specifically pertains to a professional conduct panel in England, governed by regulations that do not extend to Scotland or other UK nations."
0267e6d7-c046-4406-a27e-793fd9669c45,false,false,"The Safety of Women at Night Fund primarily targets areas within England and Wales, and does not extend to Scotland, where distinct legislative and policy frameworks govern issues surrounding violence against women and girl safety."
00edcc02-1351-44a6-9de3-ef65f5afad07,false,false,"The Ending Rough Sleeping Risk Assessment Tool (ERSRAT) is focused on local authorities in England and is aligned with specific UK legislation applicable there, such as the Housing Act 1996. It does not apply to Scotland, which has its own separate legal framework and policies regarding homelessness and housing support."
037707b3-888e-4d23-a645-bbf905afa599,false,false,"This document specifically pertains to Unity Housing Association Limited, which operates within Yorkshire and Humberside in England. The regulatory framework described, including the Governance and Financial Viability Standard, applies only to registered providers of social housing in England and does not extend to Scotland."
006a2e0d-cebf-4666-8726-850c86415ef2,false,false,"This document pertains to an environmental permit issued by the Environment Agency in England, which does not apply to Scotland as environmental regulation is the responsibility of the Scottish Environment Protection Agency (SEPA) in Scotland."
006e108d-7897-40e7-b47f-e0b72b44d8b2,false,false,"This review explicitly focuses on Public Order and Hate Crime legislation in England and Wales, and does not include any specific provisions or considerations for Scotland."
04c35a74-c120-49c5-a09e-068bc782dbf7,false,false,"This panel outcome pertains specifically to a teacher in England and follows regulations applicable only in England, thus it does not apply to Scotland."
0146c0e0-00a3-4a76-8927-e21067fa3edb,false,false,"This document primarily concerns the Education and Skills Funding Agency (ESFA), which operates within England's education system and does not apply to Scotland, where education policies and funding are managed separately by the Scottish Government."
047ddbfd-c2c5-412a-9ddf-cff5008b3d24,false,false,"This regulatory judgement relates to bpha Limited, which predominantly operates in the East of England. The assessment and standards mentioned are specific to England and do not apply to Scotland, where housing regulations and governance standards are managed by different authorities."
0124bdb3-c74f-4b6c-9bf6-4bcc5c7a3800,false,false,"This publication specifically pertains to social housing sales and demolitions in England only, and does not include information relevant to Scotland."
030935be-2abe-448e-bc43-6d3357d6b104,false,true,"The document pertains to Defra, which is a UK government department that operates across all UK nations, including Scotland. It involves transparency about ministerial conduct, relevant to citizens and stakeholders in Scotland."
035c0418-b2a4-4169-9f94-1a83d37cdc6a,false,false,"This consultation specifically addresses the regulation of private prosecutors in England and Wales, and does not apply to Scotland, which has a distinct legal system with its own set of regulations and oversight mechanisms."
03f796aa-b095-47cb-8a53-b7034f9a7d80,false,false,"The Wastewater Environment Act target delivery plan primarily addresses water policy and regulatory frameworks specific to England and does not extend to Scotland, which has its own environmental regulations and governance structures for water management."
0487dafa-13fb-4a91-8dfb-2aff1aa88584,true,false,The Household Energy Efficiency Statistics primarily applies to England as the Energy Company Obligation (ECO) and Green Deal schemes are specific to England. Scotland has its own energy efficiency programs and regulations.
01d26f47-69b5-4238-a06b-d143d0eac354,false,false,"This update from the Department for Education (DfE) pertains specifically to England as it discusses guidelines, frameworks, and funding related to schools and education in England. It does not apply to Scotland, which has its own education system and governing bodies."
0135565c-1cdb-4549-9f62-376457299282,false,false,"This document pertains specifically to environmental permits issued by the Environment Agency, which operates in England and Wales. It does not apply to Scotland, as environmental permitting in Scotland is managed by the Scottish Environment Protection Agency (SEPA) under different regulations."
00bdfd0e-687e-4805-ba2c-27bbc512de8a,false,false,"The document pertains to an offshore wind farm project under the Planning Act 2008, which is applicable to England only and does not apply to Scotland."
04670d3d-3c64-4273-9785-e779accc2d69,false,false,"This data release specifically pertains to building safety remediation efforts in England, focusing on residential buildings with cladding issues and associated government initiatives. The jurisdiction and regulatory framework for building safety in Scotland differ, meaning this report does not apply to Scotland."
033d725e-abd0-44ea-869b-561563f03017,false,false,"This document pertains specifically to an application made to the Environment Agency, which operates in England. Therefore, it does not apply to Scotland, where water regulation is governed by the Scottish Environment Protection Agency (SEPA)."
03e4d912-132e-4dad-98b9-ce90a49ac787,false,false,"This report specifically focuses on the performance of the Environment Agency in England and pertains only to regulatory activities applicable within England, thus it does not apply to Scotland."
017163d7-11a4-4b2c-b411-8c8024abae3a,true,false,"This document pertains specifically to the Capacity Market in Great Britain, which includes England and Wales but does not apply to Scotland as electricity market regulations and capacity mechanisms in Scotland are determined separately by the Scottish Government."
006259a7-f3a2-46ba-87df-7a97011c8d60,false,false,"The report pertains to the Standards and Testing Agency under the Department for Education, which is specific to England. It does not apply to Scotland, as education in Scotland is the responsibility of the Scottish Government and follows different guidelines."
044f9e6d-e463-4745-be12-b6cf051a35ee,false,true,"The JETS scheme was implemented in Scotland from January 2021 and operated under the devolved powers of the Scotland Act 2016. Therefore, this report and its findings are applicable to Scotland."
02087c7f-2cee-4562-91e1-4d9cce907d79,false,false,"This document explicitly states it is a guide for family members bereaved by murder or manslaughter abroad who live in England or Wales, and provides a separate link for support specific to Scotland. Therefore, it does not apply to Scotland."
036d14d3-cff1-46e8-8055-3a9c6f68a6ff,false,false,"This document pertains specifically to the regulations governing genetically modified organisms in England and is not applicable to Scotland, which has its own distinct regulatory framework regarding GMOs."
01b6d8ad-9dce-45b6-b85b-59abd09d7a50,false,false,"This document pertains to an environmental permit application managed by the Environment Agency, which is specific to England. Environmental regulation is distinct in Scotland, where it falls under the jurisdiction of the Scottish Environment Protection Agency (SEPA). Therefore, it does not apply to Scotland."
01cd6544-a55b-432f-8fcf-53d8ce8282b5,false,false,"This document specifically addresses housing affordability in England and Wales, and does not include or apply to Scotland, which has different housing laws and statistical processes."
007199f6-67a3-4076-9837-7630f5d2ed49,false,false,"This document pertains specifically to an application for an environmental permit in England, as indicated by its reference to the 'Environmental Permitting (England and Wales) Regulations 2016' and the Environment Agency, which operates only in England."
00b25ea9-2617-46db-9eb8-55e69a588579,false,false,"This document pertains solely to the Environmental Permitting (England and Wales) Regulations 2016, which do not apply to Scotland."
01eaf293-51ec-41ff-b3e5-509cb0a1c2a2,false,false,"This document does not apply to Scotland as it focuses on legislation and guidance relevant to England, particularly concerning fire safety protocols and responsibilities for Responsible Persons. Fire safety regulations in Scotland differ, with separate standards and guidance, such as the Fire (Scotland) Act 2005 and associated rules."
017e7026-605a-443e-b2c1-69d8cb65a92c,false,false,"This document specifically addresses fire and rescue incident statistics for England and does not pertain to Scotland, as fire services and statistics are managed separately by the Scottish Government."
00647ad5-e63b-4c75-a631-2efa03fb75d7,true,false,"This document pertains specifically to the Department for Work and Pensions (DWP), which is a UK government department focused primarily on policies and services in England, Wales, and Northern Ireland. It does not cover Scotland, where welfare policies are largely devolved to the Scottish Government."
0228f7fd-0760-4dfb-af51-0f89544a91ba,false,false,"This document focuses exclusively on fuel poverty statistics and methodologies applicable to England. It does not mention or include methodologies or data specific to Scotland, therefore it does not apply to Scotland."
0083951d-d860-497c-9aaa-fbfcffe0ab8e,false,false,"The document pertains to an environmental permit issued by the Environment Agency, which operates in England only. Therefore, it does not apply to Scotland."
02d9cf90-d164-4318-b6fc-48c04ff8a42c,false,false,"The letter is directed towards government actions and responsibilities specific to England, particularly regarding the Building Safety Fund and Cladding Safety Scheme, which are not applicable to Scotland, where separate regulations and measures are in place."
040d1b5e-ae5a-4366-b95a-7bb52b7e7f1a,false,false,"The guidance specifically states that the surrender and compensation scheme for ‘zombie-style’ knives and machetes applies only in England and Wales, and does not include Scotland."
038abc81-ec59-4f4a-a8ca-d9cdb7452d8d,false,false,"This document pertains to a primary school in Birmingham, England, and is specifically related to admission arrangements under the jurisdiction of the English education system, which does not apply to Scotland."
017eb3b4-1d99-4462-9ba1-707a68f1db1b,false,false,This document specifically provides statistics and analysis relevant only to farm business practices in England. It does not reference or apply to Scotland or any other nations within the UK.
024651e3-ef21-49d4-b132-f9bfacbb21e0,false,false,"The document pertains to an environmental permit application managed by the Environment Agency, which operates in England. Therefore, it does not apply to Scotland, as environmental permitting is regulated by the Scottish Environment Protection Agency (SEPA) in Scotland."
024e9a02-b78b-457a-9ffd-0ecc445f692a,false,false,"This document pertains specifically to environmental permit applications in England and Wales, and does not apply to Scotland, as environmental permitting is subject to different regulations under Scottish law."
047b2692-1340-4014-89cb-ffb092b1a75f,false,false,"This document pertains specifically to the Environmental Permitting Regulations applicable in England and Wales and does not apply to Scotland, which has its own distinct environmental permitting framework."
02c4d7d8-262c-469d-a28d-b0080d215601,false,false,"The Planning Act 2008 primarily applies to England and Wales, as it deals with Nationally Significant Infrastructure Projects (NSIPs) within those jurisdictions. Scotland has its own separate planning system and legislation for infrastructure projects, therefore this guidance does not apply to Scotland."
005c1fa4-f086-480e-bfa2-982084d1c972,false,false,"The document specifically discusses sexual and reproductive health services and statistics relevant to England only. It does not address Scotland or its specific health services or regulations, making it applicable only to England."
026a3bc5-69a3-4807-9b33-5b5f6e98ed8d,false,false,"This document pertains specifically to private blood testing of badgers in England, with the submission address in Devon, which is not applicable to Scotland."
0278c73f-9770-4924-8b0a-07e74020bcc0,false,false,"This document pertains specifically to the NHS in England. Cervical screening services, including the invitations and procedures described, are managed by different health systems in Scotland, Wales, and Northern Ireland, which may have different guidelines and processes."
032dbe7a-cbd3-4374-9b1a-5c740bcb36b5,false,false,"The document pertains specifically to regulations under The Environmental Permitting (England and Wales) Regulations 2016, and does not apply to Scotland, which has separate regulatory frameworks."
03cdae79-e9d7-4ac7-8530-a87a7696ab9e,false,true,"This document applies to Scotland as it addresses guidelines concerning trustees and conflicts of interest, which are relevant under Scottish charity law. The principles outlined in the document are applicable to charitable organizations operating in Scotland, including the requirements for acknowledging and managing conflicts of interest as per the Charity and Trustee Investment (Scotland) Act 2005."
00c0f946-39ee-404b-935f-9537807e5899,false,true,"The guidance on charity banking applies to Scotland as it addresses issues that are relevant to charities operating throughout the UK, including those in Scotland. The Charity Commission's engagement with banks and financial authorities impacts all regions."
04b3f097-f44a-4a6c-b506-824d0337b8b8,false,false,"This document does not apply to Scotland because it focuses on student loan data from England, Wales, and Northern Ireland. Scottish students are funded through a different system managed by the Student Awards Agency Scotland (SAAS), and their withdrawal notifications are not included in this report."
045cde53-b9ea-4061-ab54-f4c419128e39,true,false,"The document pertains specifically to railcards and travel assistance that are primarily governed by transport policies in England and Wales, which may not apply equally to Scotland due to different transport regulations and policies in place."
0197d93a-d086-4e6d-9789-70514f254606,false,true,"The document applies to Scotland as it mentions that the British Sign Language Act 2022 recognizes BSL as a language of England, Wales, and Scotland, indicating that schools in Scotland will also be able to offer the BSL GCSE."
04088b16-8bbb-4f48-a2a2-3e64e6eaccfb,false,false,"This document pertains specifically to NHS bowel cancer screening services, which operate only in England. Scotland has its own separate healthcare system and different protocols for cancer screening."
01dc21ee-3cc7-4c92-9d8b-00594d647bee,false,false,"This document pertains to the Environment Agency's regulations and processes, which apply to England only. Scotland has its own regulatory body, the Scottish Environment Protection Agency (SEPA), and separate regulations."
02c5a71d-37cf-4007-9dea-04f0bc2207f0,false,false,"This document pertains specifically to local authorities in England and their financial responsibilities associated with the Dedicated Schools Grant (DSG). The guidance and regulations mentioned do not apply to Scotland, which has its own education financing framework and regulations."
02bb813d-65e5-41e1-857a-b9b581bca30d,false,false,"This document pertains specifically to environmental permit applications under the Environmental Permitting (England and Wales) Regulations 2016, which do not apply to Scotland, where different regulatory frameworks and environmental permitting processes are in place."
0220ef93-1149-4c46-94df-4f15b32287b4,false,false,"This document specifically pertains to the Countryside Stewardship scheme, which operates in England. It does not apply to Scotland, as Scotland has its own rural development programs and environmental schemes."
03072fb4-14dd-4bd5-99d4-04c5dea7aeef,false,false,"This document pertains to an environmental permit application by the Environment Agency, which operates in England. Therefore, it does not apply to Scotland, as environmental regulation in Scotland is managed separately by the Scottish Environment Protection Agency (SEPA)."
02240d74-47f4-47f2-8f60-716e0e1268d2,false,false,"The Local Authority Housing Fund is a UK government initiative that primarily applies to England. Housing policy is devolved in Scotland, and specific funding programs like this one may not extend to Scottish councils."
03b2a427-0faf-45a9-9775-262178b73101,false,false,"This document specifically pertains to the Environmental Permitting (England and Wales) Regulations 2016, which do not apply to Scotland. Scotland has its own environmental regulations and permitting system."
04c6e827-cbb2-4082-8fd7-042753f28667,true,false,"The statistics and updates regarding smart meters are specific to Great Britain, which includes England, Wales, and Northern Ireland, but do not cover Scotland, as energy policy is devolved and managed separately in Scotland."
02de42e9-c716-460c-9057-4c932f221f15,false,false,"This guidance is specifically tailored for applicants in England seeking a forestry Environmental Impact Assessment (EIA) from the Forestry Commission. Similar processes and regulations for EIAs in Scotland are governed by different authorities and frameworks, meaning that this document does not apply to Scotland."
040078b8-c69f-44d3-b684-5a200d2441d8,false,false,"This document pertains to an environmental permit application from the Environment Agency, which operates in England only. Thus, it does not apply to Scotland, which has its own regulatory framework for environmental permits."
041d204f-947b-4b2d-ae67-ca2573ff0492,false,false,"The WeWalworth project is specific to Southwark Council in London, England. It does not apply to Scotland as it is focused on areas and issues relevant only to this part of the UK."
049b708a-f8ac-4dc9-b065-b0dba6cc756c,false,false,"The Capital Grants 2024 guide specifically outlines eligibility criteria and application processes for land within England, and therefore does not apply to Scotland."
009e0c48-a86a-4d9f-aee6-6ac1ed9e357e,false,false,"The document pertains to environmental permit applications managed by the Environment Agency, which operates in England only. Scotland follows its own regulatory framework under the Scottish Environment Protection Agency (SEPA), therefore this document does not apply to Scotland."
00debca0-9849-44a5-8451-60235654b426,false,false,"The document specifically mentions NHS wheelchair services in England, indicating that it does not apply to Scotland as healthcare is devolved and managed separately."
04d74eb6-18a1-4575-8490-9f5465feb0f8,false,false,"This document relates specifically to licensing for glue traps within England and is governed by Natural England's regulations, which do not apply in Scotland."
031fab09-90cc-41ec-96e6-ae6053c4a946,false,false,"This application involves the Environment Agency, which operates in England only. It does not apply to Scotland, as water management and regulation in Scotland are governed by different authorities, such as the Scottish Environment Protection Agency (SEPA)."
0157f0e3-a901-42f2-b826-196858b59045,false,false,"This document pertains to environmental permit applications regulated by the Environment Agency, which operates in England only. Scotland has its own environmental regulations and agency, the Scottish Environment Protection Agency (SEPA), which means this document does not apply to Scotland."
0006a98b-b7ab-4981-8ee9-23171e9e3466,false,false,"This regulatory judgement pertains specifically to a landlord operating in England, as it references governance and viability standards that are part of the regulatory framework for social housing in England. The context and regulations mentioned do not apply to Scotland, which has its own distinct social housing regulatory framework."
01c3477a-e7f3-4d5d-9cee-a3d0e03ef9b0,false,false,"This document pertains to applications regulated by the Environment Agency, which operates in England only. It does not apply to Scotland, where water management is overseen by separate agencies."
018fedd7-e7d3-43c3-9a7a-f13270342f78,false,false,"The application pertains to the Environmental Permitting (England and Wales) Regulations 2016, which do not apply to Scotland, as environmental regulations in Scotland are governed by separate legislation."
030f361e-9ac2-4db0-ba4d-554ed829797e,false,false,"This report specifically addresses data related to civil legal aid in England and Wales, and does not include information or provisions specific to Scotland."
0296096f-5922-4770-8672-cd18520bd596,false,false,"The document pertains specifically to rough sleeping data for England, as indicated by the referencing of the Ministry of Housing, Communities and Local Government (MHCLG), which is an English government department. It does not provide data or framework applicable to Scotland or any other UK nation."
0253ec29-bb30-4b05-b4ce-0ef30389fae4,false,false,The English Housing Survey specifically pertains to housing circumstances and conditions in England only. It does not apply to Scotland as housing policy and data collection are governed separately in Scotland.
000707eb-acc0-437f-93fe-ec886e661151,false,false,"This document pertains to environmental permit applications handled by the Environment Agency, which operates only in England. Therefore, it does not apply to Scotland, as environmental regulation falls under the Scottish Environment Protection Agency (SEPA) in that nation."
0105a02b-7cc7-47f8-8e49-531dbed46529,false,false,"This document pertains specifically to the Adults' People and Nature Survey for England, and does not include any data or findings related to Scotland."
0292bf4c-f482-46aa-add7-eafded9cc49d,false,false,"This document specifically pertains to a flood storage area located in Spitalfields, Windsor, which is in England. Therefore, it does not apply to Scotland."
023df4e4-db89-4c0f-b0a8-bf7021d24ea5,false,false,"This document pertains specifically to funding mechanisms and grants provided by the Department for Education (DfE) in England. As education policy and funding are devolved matters, it does not apply to Scotland, where education is managed by the Scottish Government and funding arrangements differ."
039fae6d-f392-46ab-a68a-d6c881e1b6a3,false,true,"The Integrated Urgent Care Aggregate Data Collection (IUC ADC) applies to Scotland as it is part of the integrated health services framework utilized across the UK. Although health services are devolved, the data collection pertains to the overall NHS services, which include those in Scotland."
02cca4fe-3abb-404e-8167-ddc047cc8c3d,false,false,"The Community Life Survey is specific to England, and its findings, data, and civic engagement measures do not apply to Scotland, which has distinct social policies and initiatives."
03681aff-6512-4cfa-8367-fca4318360a5,false,false,"This document pertains to an environmental permit application regulated by the Environment Agency, which operates under the laws of England and Wales. Therefore, it does not apply to Scotland, where environmental regulations are administered by the Scottish Environment Protection Agency (SEPA)."
